,rt,time_elapsed,trial_type,view_history,worker_id,assignment_id,pid
112,35793,35796,instructions,"[{""page_index"":0,""viewing_time"":11020},{""page_index"":1,""viewing_time"":7812},{""page_index"":2,""viewing_time"":9105},{""page_index"":3,""viewing_time"":7853}]",A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,8
114,16993,78419,instructions,"[{""page_index"":0,""viewing_time"":7303},{""page_index"":1,""viewing_time"":1019},{""page_index"":2,""viewing_time"":7606},{""page_index"":3,""viewing_time"":1064}]",A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,8
116,48465,143639,instructions,"[{""page_index"":0,""viewing_time"":12421},{""page_index"":1,""viewing_time"":12853},{""page_index"":2,""viewing_time"":17877},{""page_index"":3,""viewing_time"":5313}]",A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,8
127,131086,131087,instructions,"[{""page_index"":0,""viewing_time"":35249},{""page_index"":1,""viewing_time"":28867},{""page_index"":2,""viewing_time"":42116},{""page_index"":3,""viewing_time"":24853}]",A1TNOYRQG5VT7D,3O7L7BFSHEPKS3PLN36C0A4KT6YEI4,9
129,27126,226855,instructions,"[{""page_index"":0,""viewing_time"":4776},{""page_index"":1,""viewing_time"":9247},{""page_index"":2,""viewing_time"":5750},{""page_index"":3,""viewing_time"":7352}]",A1TNOYRQG5VT7D,3O7L7BFSHEPKS3PLN36C0A4KT6YEI4,9
140,151856,151857,instructions,"[{""page_index"":0,""viewing_time"":51643},{""page_index"":1,""viewing_time"":22100},{""page_index"":2,""viewing_time"":46269},{""page_index"":3,""viewing_time"":31844}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
142,60505,282180,instructions,"[{""page_index"":0,""viewing_time"":23014},{""page_index"":1,""viewing_time"":24481},{""page_index"":2,""viewing_time"":9727},{""page_index"":3,""viewing_time"":3283}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
144,29812,343320,instructions,"[{""page_index"":0,""viewing_time"":2948},{""page_index"":1,""viewing_time"":1997},{""page_index"":0,""viewing_time"":13825},{""page_index"":1,""viewing_time"":1919},{""page_index"":2,""viewing_time"":6759},{""page_index"":3,""viewing_time"":2364}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
146,9128,382331,instructions,"[{""page_index"":0,""viewing_time"":2711},{""page_index"":1,""viewing_time"":1682},{""page_index"":2,""viewing_time"":3197},{""page_index"":3,""viewing_time"":1538}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
148,28921,436506,instructions,"[{""page_index"":0,""viewing_time"":2804},{""page_index"":1,""viewing_time"":1310},{""page_index"":2,""viewing_time"":3272},{""page_index"":3,""viewing_time"":2034},{""page_index"":2,""viewing_time"":16369},{""page_index"":3,""viewing_time"":3132}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
150,25468,486151,instructions,"[{""page_index"":0,""viewing_time"":19209},{""page_index"":1,""viewing_time"":1795},{""page_index"":2,""viewing_time"":2900},{""page_index"":3,""viewing_time"":1563}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
152,8807,524226,instructions,"[{""page_index"":0,""viewing_time"":2927},{""page_index"":1,""viewing_time"":1263},{""page_index"":2,""viewing_time"":3217},{""page_index"":3,""viewing_time"":1400}]",A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,10
163,6573,6576,instructions,"[{""page_index"":0,""viewing_time"":2519},{""page_index"":1,""viewing_time"":1280},{""page_index"":2,""viewing_time"":1744},{""page_index"":3,""viewing_time"":1028}]",A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,11
165,17263,46750,instructions,"[{""page_index"":0,""viewing_time"":2554},{""page_index"":1,""viewing_time"":1364},{""page_index"":2,""viewing_time"":9904},{""page_index"":3,""viewing_time"":3440}]",A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,11
167,168669,255830,instructions,"[{""page_index"":0,""viewing_time"":156971},{""page_index"":1,""viewing_time"":1718},{""page_index"":2,""viewing_time"":5899},{""page_index"":3,""viewing_time"":4080}]",A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,11
169,31758,334922,instructions,"[{""page_index"":0,""viewing_time"":4125},{""page_index"":1,""viewing_time"":9499},{""page_index"":2,""viewing_time"":8737},{""page_index"":3,""viewing_time"":9396}]",A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,11
171,80514,446538,instructions,"[{""page_index"":0,""viewing_time"":29829},{""page_index"":1,""viewing_time"":11775},{""page_index"":2,""viewing_time"":36905},{""page_index"":3,""viewing_time"":2004}]",A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,11
182,743846,743848,instructions,"[{""page_index"":0,""viewing_time"":629408},{""page_index"":1,""viewing_time"":25359},{""page_index"":2,""viewing_time"":70590},{""page_index"":3,""viewing_time"":18488}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
184,62963,842925,instructions,"[{""page_index"":0,""viewing_time"":21604},{""page_index"":1,""viewing_time"":13311},{""page_index"":2,""viewing_time"":26144},{""page_index"":3,""viewing_time"":1904}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
186,72351,944837,instructions,"[{""page_index"":0,""viewing_time"":26383},{""page_index"":1,""viewing_time"":18831},{""page_index"":2,""viewing_time"":17168},{""page_index"":3,""viewing_time"":9968}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
188,35597,1006100,instructions,"[{""page_index"":0,""viewing_time"":19429},{""page_index"":1,""viewing_time"":1071},{""page_index"":2,""viewing_time"":12216},{""page_index"":3,""viewing_time"":2881}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
190,57083,1091747,instructions,"[{""page_index"":0,""viewing_time"":26963},{""page_index"":1,""viewing_time"":14624},{""page_index"":2,""viewing_time"":14511},{""page_index"":3,""viewing_time"":984}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
192,102387,1226505,instructions,"[{""page_index"":0,""viewing_time"":49284},{""page_index"":1,""viewing_time"":13455},{""page_index"":2,""viewing_time"":28928},{""page_index"":3,""viewing_time"":10720}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
194,19310,1284520,instructions,"[{""page_index"":0,""viewing_time"":16094},{""page_index"":1,""viewing_time"":1033},{""page_index"":2,""viewing_time"":1199},{""page_index"":3,""viewing_time"":984}]",A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,12
205,94985,94985,instructions,"[{""page_index"":0,""viewing_time"":39437},{""page_index"":1,""viewing_time"":32149},{""page_index"":2,""viewing_time"":23399}]",A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,13
207,72016,212755,instructions,"[{""page_index"":0,""viewing_time"":41474},{""page_index"":1,""viewing_time"":20856},{""page_index"":2,""viewing_time"":9686}]",A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,13
218,4548,4553,instructions,"[{""page_index"":0,""viewing_time"":1563},{""page_index"":1,""viewing_time"":1175},{""page_index"":2,""viewing_time"":910},{""page_index"":3,""viewing_time"":898}]",A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,14
229,174634,174635,instructions,"[{""page_index"":0,""viewing_time"":72998},{""page_index"":1,""viewing_time"":71381},{""page_index"":2,""viewing_time"":30254}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
231,70953,278645,instructions,"[{""page_index"":0,""viewing_time"":22786},{""page_index"":1,""viewing_time"":34704},{""page_index"":2,""viewing_time"":13463}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
233,280525,627489,instructions,"[{""page_index"":0,""viewing_time"":64704},{""page_index"":1,""viewing_time"":197612},{""page_index"":2,""viewing_time"":18208}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
235,3368,671470,instructions,"[{""page_index"":0,""viewing_time"":1615},{""page_index"":1,""viewing_time"":976},{""page_index"":2,""viewing_time"":776}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
237,90140,827814,instructions,"[{""page_index"":0,""viewing_time"":19431},{""page_index"":1,""viewing_time"":41340},{""page_index"":2,""viewing_time"":29369}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
239,18982,989858,instructions,"[{""page_index"":0,""viewing_time"":17382},{""page_index"":1,""viewing_time"":936},{""page_index"":2,""viewing_time"":664}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
241,234740,1247163,instructions,"[{""page_index"":0,""viewing_time"":73779},{""page_index"":1,""viewing_time"":136120},{""page_index"":2,""viewing_time"":24840}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
243,3014,1301286,instructions,"[{""page_index"":0,""viewing_time"":1421},{""page_index"":1,""viewing_time"":881},{""page_index"":2,""viewing_time"":712}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
245,59633,1378718,instructions,"[{""page_index"":0,""viewing_time"":58121},{""page_index"":1,""viewing_time"":848},{""page_index"":2,""viewing_time"":664}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
247,2718,1411670,instructions,"[{""page_index"":0,""viewing_time"":1101},{""page_index"":1,""viewing_time"":881},{""page_index"":2,""viewing_time"":736}]",A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,15
258,88164,88166,instructions,"[{""page_index"":0,""viewing_time"":39922},{""page_index"":1,""viewing_time"":28391},{""page_index"":2,""viewing_time"":19848}]",A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,16
260,12782,127945,instructions,"[{""page_index"":0,""viewing_time"":10494},{""page_index"":1,""viewing_time"":1273},{""page_index"":2,""viewing_time"":1014}]",A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,16
271,96746,96748,instructions,"[{""page_index"":0,""viewing_time"":24407},{""page_index"":1,""viewing_time"":28632},{""page_index"":2,""viewing_time"":30595},{""page_index"":3,""viewing_time"":13110}]",A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,17
273,35022,173214,instructions,"[{""page_index"":0,""viewing_time"":15101},{""page_index"":1,""viewing_time"":4424},{""page_index"":2,""viewing_time"":14102},{""page_index"":3,""viewing_time"":1394}]",A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,17
284,184647,184650,instructions,"[{""page_index"":0,""viewing_time"":62992},{""page_index"":1,""viewing_time"":37853},{""page_index"":2,""viewing_time"":56573},{""page_index"":3,""viewing_time"":27226}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
286,10021,350341,instructions,"[{""page_index"":0,""viewing_time"":4151},{""page_index"":1,""viewing_time"":1262},{""page_index"":2,""viewing_time"":2846},{""page_index"":3,""viewing_time"":1761}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
288,5417,398808,instructions,"[{""page_index"":0,""viewing_time"":1754},{""page_index"":1,""viewing_time"":1110},{""page_index"":2,""viewing_time"":1642},{""page_index"":3,""viewing_time"":910}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
290,40904,589352,instructions,"[{""page_index"":0,""viewing_time"":9355},{""page_index"":1,""viewing_time"":17967},{""page_index"":2,""viewing_time"":5098},{""page_index"":3,""viewing_time"":8481}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
292,80510,737554,instructions,"[{""page_index"":0,""viewing_time"":58264},{""page_index"":1,""viewing_time"":14605},{""page_index"":2,""viewing_time"":5769},{""page_index"":3,""viewing_time"":1870}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
294,41324,849726,instructions,"[{""page_index"":0,""viewing_time"":17301},{""page_index"":1,""viewing_time"":5376},{""page_index"":2,""viewing_time"":6684},{""page_index"":3,""viewing_time"":3179},{""page_index"":2,""viewing_time"":2661},{""page_index"":3,""viewing_time"":6120}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
296,10212,1027248,instructions,"[{""page_index"":0,""viewing_time"":4706},{""page_index"":1,""viewing_time"":1171},{""page_index"":2,""viewing_time"":3312},{""page_index"":3,""viewing_time"":1022}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
298,27312,1142240,instructions,"[{""page_index"":0,""viewing_time"":19822},{""page_index"":1,""viewing_time"":971},{""page_index"":2,""viewing_time"":4733},{""page_index"":3,""viewing_time"":1784}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
300,6803,1164170,instructions,"[{""page_index"":0,""viewing_time"":2082},{""page_index"":1,""viewing_time"":1273},{""page_index"":2,""viewing_time"":2407},{""page_index"":3,""viewing_time"":1041}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
302,36889,1247244,instructions,"[{""page_index"":0,""viewing_time"":12712},{""page_index"":1,""viewing_time"":1554},{""page_index"":2,""viewing_time"":21623},{""page_index"":3,""viewing_time"":999}]",A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,18
313,232585,232587,instructions,"[{""page_index"":0,""viewing_time"":140280},{""page_index"":1,""viewing_time"":18025},{""page_index"":2,""viewing_time"":11486},{""page_index"":3,""viewing_time"":62791}]",A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,19
315,21025,292424,instructions,"[{""page_index"":0,""viewing_time"":2664},{""page_index"":1,""viewing_time"":1705},{""page_index"":2,""viewing_time"":11695},{""page_index"":3,""viewing_time"":4960}]",A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,19
317,6305,326352,instructions,"[{""page_index"":0,""viewing_time"":2216},{""page_index"":1,""viewing_time"":1208},{""page_index"":2,""viewing_time"":1745},{""page_index"":3,""viewing_time"":1135}]",A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,19
328,80064,80064,instructions,"[{""page_index"":0,""viewing_time"":20650},{""page_index"":1,""viewing_time"":15574},{""page_index"":2,""viewing_time"":22567},{""page_index"":3,""viewing_time"":21273}]",A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,20
330,58009,174965,instructions,"[{""page_index"":0,""viewing_time"":14300},{""page_index"":1,""viewing_time"":11023},{""page_index"":2,""viewing_time"":22498},{""page_index"":3,""viewing_time"":10188}]",A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,20
332,70080,271097,instructions,"[{""page_index"":0,""viewing_time"":18906},{""page_index"":1,""viewing_time"":14094},{""page_index"":2,""viewing_time"":21239},{""page_index"":3,""viewing_time"":15841}]",A2TOA704O1ML6A,3F0BG9B9MPNL9OPG4DE9GO6RX1QY74,20
343,198312,198314,instructions,"[{""page_index"":0,""viewing_time"":96362},{""page_index"":1,""viewing_time"":65984},{""page_index"":2,""viewing_time"":35965}]",A2VX8B1CJXRN2,39U1BHVTDLR7RJPZSVOKVQ2WDYPT3A,21
345,75938,401458,instructions,"[{""page_index"":0,""viewing_time"":59235},{""page_index"":1,""viewing_time"":11224},{""page_index"":2,""viewing_time"":5478}]",A2VX8B1CJXRN2,39U1BHVTDLR7RJPZSVOKVQ2WDYPT3A,21
347,37660,469055,instructions,"[{""page_index"":0,""viewing_time"":15666},{""page_index"":1,""viewing_time"":17797},{""page_index"":2,""viewing_time"":4196}]",A2VX8B1CJXRN2,39U1BHVTDLR7RJPZSVOKVQ2WDYPT3A,21
349,62505,567343,instructions,"[{""page_index"":0,""viewing_time"":27172},{""page_index"":1,""viewing_time"":19887},{""page_index"":2,""viewing_time"":15444}]",A2VX8B1CJXRN2,39U1BHVTDLR7RJPZSVOKVQ2WDYPT3A,21
360,10778,10779,instructions,"[{""page_index"":0,""viewing_time"":3739},{""page_index"":1,""viewing_time"":1990},{""page_index"":2,""viewing_time"":5048}]",A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,22
362,37415,73601,instructions,"[{""page_index"":0,""viewing_time"":18639},{""page_index"":1,""viewing_time"":8351},{""page_index"":2,""viewing_time"":10424}]",A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,22
364,34639,153857,instructions,"[{""page_index"":0,""viewing_time"":18823},{""page_index"":1,""viewing_time"":10151},{""page_index"":2,""viewing_time"":5664}]",A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,22
366,31232,210409,instructions,"[{""page_index"":0,""viewing_time"":21120},{""page_index"":1,""viewing_time"":8279},{""page_index"":2,""viewing_time"":1833}]",A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,22
368,10968,233505,instructions,"[{""page_index"":0,""viewing_time"":8936},{""page_index"":1,""viewing_time"":872},{""page_index"":2,""viewing_time"":1159}]",A2W59CL4UQ3S4S,3ZV9H2YQQD7ZJ0TTN0TVIA9VHS63W9,22
379,95696,95696,instructions,"[{""page_index"":0,""viewing_time"":40599},{""page_index"":1,""viewing_time"":39608},{""page_index"":2,""viewing_time"":15488}]",A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,23
381,55670,187584,instructions,"[{""page_index"":0,""viewing_time"":31805},{""page_index"":1,""viewing_time"":13120},{""page_index"":2,""viewing_time"":10745}]",A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,23
383,63021,281720,instructions,"[{""page_index"":0,""viewing_time"":40172},{""page_index"":1,""viewing_time"":17008},{""page_index"":2,""viewing_time"":5840}]",A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,23
385,10637,326295,instructions,"[{""page_index"":0,""viewing_time"":8109},{""page_index"":1,""viewing_time"":1352},{""page_index"":2,""viewing_time"":1176}]",A2WH3GIS2KF8LU,3TXD01ZLD4H79SNSSEJDARG4ACQU4L,23
396,72592,72593,instructions,"[{""page_index"":0,""viewing_time"":33012},{""page_index"":1,""viewing_time"":12000},{""page_index"":2,""viewing_time"":16540},{""page_index"":3,""viewing_time"":11040}]",A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,24
398,44901,148267,instructions,"[{""page_index"":0,""viewing_time"":14113},{""page_index"":1,""viewing_time"":14334},{""page_index"":2,""viewing_time"":9633},{""page_index"":3,""viewing_time"":6821}]",A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,24
400,33647,277499,instructions,"[{""page_index"":0,""viewing_time"":27196},{""page_index"":1,""viewing_time"":1443},{""page_index"":2,""viewing_time"":1868},{""page_index"":3,""viewing_time"":3140}]",A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,24
402,15725,500284,instructions,"[{""page_index"":0,""viewing_time"":10084},{""page_index"":1,""viewing_time"":1282},{""page_index"":2,""viewing_time"":2953},{""page_index"":3,""viewing_time"":1405}]",A2YBZFSUD5OP7W,3RANCT1ZVFHRUR817TT0I5MAK47UBR,24
413,132841,132842,instructions,"[{""page_index"":0,""viewing_time"":41108},{""page_index"":1,""viewing_time"":25281},{""page_index"":2,""viewing_time"":45865},{""page_index"":3,""viewing_time"":20585}]",A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,25
415,66232,276098,instructions,"[{""page_index"":0,""viewing_time"":25731},{""page_index"":1,""viewing_time"":15084},{""page_index"":2,""viewing_time"":16644},{""page_index"":3,""viewing_time"":8772}]",A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,25
417,95987,407324,instructions,"[{""page_index"":0,""viewing_time"":15145},{""page_index"":1,""viewing_time"":31228},{""page_index"":2,""viewing_time"":32154},{""page_index"":3,""viewing_time"":17459}]",A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,25
419,34209,479139,instructions,"[{""page_index"":0,""viewing_time"":28387},{""page_index"":1,""viewing_time"":1560},{""page_index"":2,""viewing_time"":2307},{""page_index"":3,""viewing_time"":1954}]",A2YE2I9DYV9OKW,3IO1LGZLK9XNQIKT8ZBNBXIT9C5683,25
430,58678,58679,instructions,"[{""page_index"":0,""viewing_time"":27972},{""page_index"":1,""viewing_time"":17228},{""page_index"":2,""viewing_time"":13476}]",A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,26
432,21429,102856,instructions,"[{""page_index"":0,""viewing_time"":9101},{""page_index"":1,""viewing_time"":6480},{""page_index"":2,""viewing_time"":5845}]",A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,26
434,38845,164137,instructions,"[{""page_index"":0,""viewing_time"":16254},{""page_index"":1,""viewing_time"":15793},{""page_index"":2,""viewing_time"":6796}]",A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,26
436,44536,226102,instructions,"[{""page_index"":0,""viewing_time"":19136},{""page_index"":1,""viewing_time"":19687},{""page_index"":2,""viewing_time"":5712}]",A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,26
