,rt,time_elapsed,trial_type,view_history,worker_id,assignment_id,pid
953,204346,204346,instructions,"[{""page_index"":0,""viewing_time"":86771},{""page_index"":1,""viewing_time"":74886},{""page_index"":2,""viewing_time"":42689}]",A35QZFRG4FKK3Z,3DEL4X4EL6LFO3V7MQI7ANJEW0CYXD,31
976,126856,126860,instructions,"[{""page_index"":0,""viewing_time"":32295},{""page_index"":1,""viewing_time"":4714},{""page_index"":0,""viewing_time"":9360},{""page_index"":1,""viewing_time"":52388},{""page_index"":2,""viewing_time"":28097}]",A361TADLBSCY2R,3A1PQ49WVHHLC7KP5XTCTEKA1PL1HQ,32
978,68867,251479,instructions,"[{""page_index"":0,""viewing_time"":23534},{""page_index"":1,""viewing_time"":29012},{""page_index"":2,""viewing_time"":16320}]",A361TADLBSCY2R,3A1PQ49WVHHLC7KP5XTCTEKA1PL1HQ,32
980,11766,294752,instructions,"[{""page_index"":0,""viewing_time"":3179},{""page_index"":1,""viewing_time"":1571},{""page_index"":2,""viewing_time"":7015}]",A361TADLBSCY2R,3A1PQ49WVHHLC7KP5XTCTEKA1PL1HQ,32
1003,290810,290811,instructions,"[{""page_index"":0,""viewing_time"":73602},{""page_index"":1,""viewing_time"":66574},{""page_index"":2,""viewing_time"":150634}]",A37EV8RZ82WT8E,3ON104KXQKWK1WCXNEYESF10SX7W4X,33
1005,24584,581730,instructions,"[{""page_index"":0,""viewing_time"":5469},{""page_index"":1,""viewing_time"":4642},{""page_index"":2,""viewing_time"":14473}]",A37EV8RZ82WT8E,3ON104KXQKWK1WCXNEYESF10SX7W4X,33
1007,48222,935718,instructions,"[{""page_index"":0,""viewing_time"":7097},{""page_index"":1,""viewing_time"":29306},{""page_index"":2,""viewing_time"":11819}]",A37EV8RZ82WT8E,3ON104KXQKWK1WCXNEYESF10SX7W4X,33
1030,372290,372290,instructions,"[{""page_index"":0,""viewing_time"":74237},{""page_index"":1,""viewing_time"":86781},{""page_index"":2,""viewing_time"":159604},{""page_index"":3,""viewing_time"":51668}]",A38BRN5NMJRPK5,3EJJQNKU9R595CJ63R8RZ52N5NERHB,34
1053,74798,74799,instructions,"[{""page_index"":0,""viewing_time"":34214},{""page_index"":1,""viewing_time"":27683},{""page_index"":2,""viewing_time"":12901}]",A3AN2XS8AEDNHV,3H7Z272LX77QFVMHHKJ0M2VFLMZLPK,35
1055,48538,155582,instructions,"[{""page_index"":0,""viewing_time"":27682},{""page_index"":1,""viewing_time"":13896},{""page_index"":2,""viewing_time"":6959}]",A3AN2XS8AEDNHV,3H7Z272LX77QFVMHHKJ0M2VFLMZLPK,35
1057,63419,263160,instructions,"[{""page_index"":0,""viewing_time"":17923},{""page_index"":1,""viewing_time"":18564},{""page_index"":2,""viewing_time"":8618},{""page_index"":1,""viewing_time"":1808},{""page_index"":0,""viewing_time"":9912},{""page_index"":1,""viewing_time"":5450},{""page_index"":2,""viewing_time"":1144}]",A3AN2XS8AEDNHV,3H7Z272LX77QFVMHHKJ0M2VFLMZLPK,35
1059,2286,294164,instructions,"[{""page_index"":0,""viewing_time"":1064},{""page_index"":1,""viewing_time"":696},{""page_index"":2,""viewing_time"":526}]",A3AN2XS8AEDNHV,3H7Z272LX77QFVMHHKJ0M2VFLMZLPK,35
1082,116928,116929,instructions,"[{""page_index"":0,""viewing_time"":65246},{""page_index"":1,""viewing_time"":34806},{""page_index"":2,""viewing_time"":16875}]",A3DFJV1RD653DQ,3P4RDNWND56S3JBD14H3XQHBVJZJI4,36
1084,37219,198495,instructions,"[{""page_index"":0,""viewing_time"":19604},{""page_index"":1,""viewing_time"":10422},{""page_index"":2,""viewing_time"":7192}]",A3DFJV1RD653DQ,3P4RDNWND56S3JBD14H3XQHBVJZJI4,36
1107,90560,90561,instructions,"[{""page_index"":0,""viewing_time"":35113},{""page_index"":1,""viewing_time"":38350},{""page_index"":2,""viewing_time"":17095}]",A3DZ46U9XRLVBI,3VAR3R6G1P1DFOQX8VXHSX4JRH58O5,37
1109,51290,190693,instructions,"[{""page_index"":0,""viewing_time"":27395},{""page_index"":1,""viewing_time"":17215},{""page_index"":2,""viewing_time"":6680}]",A3DZ46U9XRLVBI,3VAR3R6G1P1DFOQX8VXHSX4JRH58O5,37
1111,53037,280029,instructions,"[{""page_index"":0,""viewing_time"":21277},{""page_index"":1,""viewing_time"":23096},{""page_index"":2,""viewing_time"":8663}]",A3DZ46U9XRLVBI,3VAR3R6G1P1DFOQX8VXHSX4JRH58O5,37
1113,21084,335028,instructions,"[{""page_index"":0,""viewing_time"":10483},{""page_index"":1,""viewing_time"":9952},{""page_index"":2,""viewing_time"":648}]",A3DZ46U9XRLVBI,3VAR3R6G1P1DFOQX8VXHSX4JRH58O5,37
1115,23820,399796,instructions,"[{""page_index"":0,""viewing_time"":22339},{""page_index"":1,""viewing_time"":921},{""page_index"":2,""viewing_time"":559}]",A3DZ46U9XRLVBI,3VAR3R6G1P1DFOQX8VXHSX4JRH58O5,37
1138,70340,70341,instructions,"[{""page_index"":0,""viewing_time"":25734},{""page_index"":1,""viewing_time"":32517},{""page_index"":2,""viewing_time"":12088}]",A3DZGDF9HCTAOB,3YZ8UPK3VTMA4W07LTPVTPSRZUDUC9,38
1140,5882,120922,instructions,"[{""page_index"":0,""viewing_time"":3769},{""page_index"":1,""viewing_time"":1240},{""page_index"":2,""viewing_time"":872}]",A3DZGDF9HCTAOB,3YZ8UPK3VTMA4W07LTPVTPSRZUDUC9,38
1142,4163,150081,instructions,"[{""page_index"":0,""viewing_time"":2850},{""page_index"":1,""viewing_time"":760},{""page_index"":2,""viewing_time"":552}]",A3DZGDF9HCTAOB,3YZ8UPK3VTMA4W07LTPVTPSRZUDUC9,38
1144,5088,183240,instructions,"[{""page_index"":0,""viewing_time"":3039},{""page_index"":1,""viewing_time"":1289},{""page_index"":2,""viewing_time"":759}]",A3DZGDF9HCTAOB,3YZ8UPK3VTMA4W07LTPVTPSRZUDUC9,38
1146,8346,218950,instructions,"[{""page_index"":0,""viewing_time"":6753},{""page_index"":1,""viewing_time"":961},{""page_index"":2,""viewing_time"":632}]",A3DZGDF9HCTAOB,3YZ8UPK3VTMA4W07LTPVTPSRZUDUC9,38
1148,7649,243454,instructions,"[{""page_index"":0,""viewing_time"":4313},{""page_index"":1,""viewing_time"":2720},{""page_index"":2,""viewing_time"":616}]",A3DZGDF9HCTAOB,3YZ8UPK3VTMA4W07LTPVTPSRZUDUC9,38
1171,62952,62953,instructions,"[{""page_index"":0,""viewing_time"":15252},{""page_index"":1,""viewing_time"":24779},{""page_index"":2,""viewing_time"":10562},{""page_index"":3,""viewing_time"":12358}]",A3IR7DFEKLLLO,3HFNH7HEMHEVTF9V66199FGHU1ZGQ0,39
1173,41594,152886,instructions,"[{""page_index"":0,""viewing_time"":8172},{""page_index"":1,""viewing_time"":11744},{""page_index"":2,""viewing_time"":13382},{""page_index"":3,""viewing_time"":8296}]",A3IR7DFEKLLLO,3HFNH7HEMHEVTF9V66199FGHU1ZGQ0,39
1196,347748,347749,instructions,"[{""page_index"":0,""viewing_time"":86192},{""page_index"":1,""viewing_time"":23765},{""page_index"":0,""viewing_time"":3239},{""page_index"":1,""viewing_time"":1903},{""page_index"":0,""viewing_time"":18263},{""page_index"":1,""viewing_time"":71083},{""page_index"":2,""viewing_time"":113455},{""page_index"":3,""viewing_time"":29847}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1198,40003,451789,instructions,"[{""page_index"":0,""viewing_time"":21291},{""page_index"":1,""viewing_time"":11730},{""page_index"":2,""viewing_time"":2301},{""page_index"":3,""viewing_time"":4680}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1200,4668,514852,instructions,"[{""page_index"":0,""viewing_time"":1382},{""page_index"":1,""viewing_time"":931},{""page_index"":2,""viewing_time"":1424},{""page_index"":3,""viewing_time"":931}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1202,110320,648014,instructions,"[{""page_index"":0,""viewing_time"":37730},{""page_index"":1,""viewing_time"":20370},{""page_index"":2,""viewing_time"":45410},{""page_index"":3,""viewing_time"":6810}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1204,3451,693577,instructions,"[{""page_index"":0,""viewing_time"":1475},{""page_index"":1,""viewing_time"":606},{""page_index"":2,""viewing_time"":723},{""page_index"":3,""viewing_time"":647}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1206,3515,754514,instructions,"[{""page_index"":0,""viewing_time"":1698},{""page_index"":1,""viewing_time"":647},{""page_index"":2,""viewing_time"":600},{""page_index"":3,""viewing_time"":569}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1208,3508,803747,instructions,"[{""page_index"":0,""viewing_time"":937},{""page_index"":1,""viewing_time"":554},{""page_index"":2,""viewing_time"":1516},{""page_index"":3,""viewing_time"":501}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1210,3932,839667,instructions,"[{""page_index"":0,""viewing_time"":1475},{""page_index"":1,""viewing_time"":740},{""page_index"":2,""viewing_time"":777},{""page_index"":3,""viewing_time"":940}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1212,5118,868444,instructions,"[{""page_index"":0,""viewing_time"":1271},{""page_index"":1,""viewing_time"":1311},{""page_index"":2,""viewing_time"":1912},{""page_index"":3,""viewing_time"":623}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1214,5433,886555,instructions,"[{""page_index"":0,""viewing_time"":1863},{""page_index"":1,""viewing_time"":1284},{""page_index"":2,""viewing_time"":1162},{""page_index"":3,""viewing_time"":1124}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1216,14297,921520,instructions,"[{""page_index"":0,""viewing_time"":11442},{""page_index"":1,""viewing_time"":771},{""page_index"":2,""viewing_time"":869},{""page_index"":3,""viewing_time"":1214}]",A3LIFFLOK79ASD,3M0NZ3JDP1Y6RAL2C61VWB1W9V6Z5V,40
1239,253247,253248,instructions,"[{""page_index"":0,""viewing_time"":138170},{""page_index"":1,""viewing_time"":75268},{""page_index"":2,""viewing_time"":39808}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1241,6487,392751,instructions,"[{""page_index"":0,""viewing_time"":2437},{""page_index"":1,""viewing_time"":1889},{""page_index"":2,""viewing_time"":2160}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1243,30118,446855,instructions,"[{""page_index"":0,""viewing_time"":8670},{""page_index"":1,""viewing_time"":11103},{""page_index"":2,""viewing_time"":10345}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1245,34285,514566,instructions,"[{""page_index"":0,""viewing_time"":15373},{""page_index"":1,""viewing_time"":13495},{""page_index"":2,""viewing_time"":5416}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1247,108508,662356,instructions,"[{""page_index"":0,""viewing_time"":48013},{""page_index"":1,""viewing_time"":34040},{""page_index"":2,""viewing_time"":26454}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1249,3558,710036,instructions,"[{""page_index"":0,""viewing_time"":1918},{""page_index"":1,""viewing_time"":1231},{""page_index"":2,""viewing_time"":409}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1251,5958,729148,instructions,"[{""page_index"":0,""viewing_time"":1734},{""page_index"":1,""viewing_time"":1520},{""page_index"":2,""viewing_time"":2704}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1253,5388,746164,instructions,"[{""page_index"":0,""viewing_time"":2437},{""page_index"":1,""viewing_time"":1415},{""page_index"":2,""viewing_time"":1536}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1255,140717,962538,instructions,"[{""page_index"":0,""viewing_time"":40494},{""page_index"":1,""viewing_time"":59351},{""page_index"":0,""viewing_time"":3161},{""page_index"":1,""viewing_time"":3975},{""page_index"":2,""viewing_time"":33736}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1257,3463,1001786,instructions,"[{""page_index"":0,""viewing_time"":2054},{""page_index"":1,""viewing_time"":992},{""page_index"":2,""viewing_time"":417}]",A3O8ERBO9IG8N4,3LPW2N6LKT2P5BRS6J2NFJMH7DS5UD,41
1280,284708,284710,instructions,"[{""page_index"":0,""viewing_time"":99640},{""page_index"":1,""viewing_time"":75817},{""page_index"":2,""viewing_time"":60284},{""page_index"":3,""viewing_time"":48965}]",A3Q7M403ZI5OGN,308XBLVESI4ZEZGK3ZYVDUZPAA9RBV,42
1303,256084,256086,instructions,"[{""page_index"":0,""viewing_time"":100994},{""page_index"":1,""viewing_time"":57612},{""page_index"":2,""viewing_time"":66345},{""page_index"":3,""viewing_time"":31131}]",A3QJ14Y7N8VQ42,3Z7VU45IPYH73SKJBJZJTLOFXF1Z1D,43
1305,85070,429839,instructions,"[{""page_index"":0,""viewing_time"":26059},{""page_index"":1,""viewing_time"":27585},{""page_index"":2,""viewing_time"":16986},{""page_index"":3,""viewing_time"":14439}]",A3QJ14Y7N8VQ42,3Z7VU45IPYH73SKJBJZJTLOFXF1Z1D,43
1307,43991,594176,instructions,"[{""page_index"":0,""viewing_time"":17713},{""page_index"":1,""viewing_time"":15517},{""page_index"":2,""viewing_time"":9303},{""page_index"":3,""viewing_time"":1458}]",A3QJ14Y7N8VQ42,3Z7VU45IPYH73SKJBJZJTLOFXF1Z1D,43
1309,42192,706070,instructions,"[{""page_index"":0,""viewing_time"":2382},{""page_index"":1,""viewing_time"":4158},{""page_index"":2,""viewing_time"":26549},{""page_index"":3,""viewing_time"":9102}]",A3QJ14Y7N8VQ42,3Z7VU45IPYH73SKJBJZJTLOFXF1Z1D,43
1311,42383,1096074,instructions,"[{""page_index"":0,""viewing_time"":16900},{""page_index"":1,""viewing_time"":6439},{""page_index"":2,""viewing_time"":5348},{""page_index"":3,""viewing_time"":13695}]",A3QJ14Y7N8VQ42,3Z7VU45IPYH73SKJBJZJTLOFXF1Z1D,43
1334,269922,269924,instructions,"[{""page_index"":0,""viewing_time"":89710},{""page_index"":1,""viewing_time"":22978},{""page_index"":0,""viewing_time"":38939},{""page_index"":1,""viewing_time"":7116},{""page_index"":0,""viewing_time"":20947},{""page_index"":1,""viewing_time"":51489},{""page_index"":2,""viewing_time"":38741}]",A3QN9186A6NADH,38JBBYETQOAQKWQ62E4869U0LT64ET,44
1336,105416,458234,instructions,"[{""page_index"":0,""viewing_time"":30936},{""page_index"":1,""viewing_time"":32573},{""page_index"":2,""viewing_time"":19021},{""page_index"":1,""viewing_time"":735},{""page_index"":0,""viewing_time"":17342},{""page_index"":1,""viewing_time"":1792},{""page_index"":2,""viewing_time"":3016}]",A3QN9186A6NADH,38JBBYETQOAQKWQ62E4869U0LT64ET,44
1338,85420,665173,instructions,"[{""page_index"":0,""viewing_time"":24791},{""page_index"":1,""viewing_time"":40561},{""page_index"":2,""viewing_time"":20066}]",A3QN9186A6NADH,38JBBYETQOAQKWQ62E4869U0LT64ET,44
1361,152711,152713,instructions,"[{""page_index"":0,""viewing_time"":87332},{""page_index"":1,""viewing_time"":40312},{""page_index"":2,""viewing_time"":25065}]",A3R0TV3F8VOQPW,3M0BCWMB8VW4MVX62T810T762PRWB6,45
1363,95551,464736,instructions,"[{""page_index"":0,""viewing_time"":24948},{""page_index"":1,""viewing_time"":29961},{""page_index"":2,""viewing_time"":40641}]",A3R0TV3F8VOQPW,3M0BCWMB8VW4MVX62T810T762PRWB6,45
1365,8795,786636,instructions,"[{""page_index"":0,""viewing_time"":3273},{""page_index"":1,""viewing_time"":3208},{""page_index"":2,""viewing_time"":2313}]",A3R0TV3F8VOQPW,3M0BCWMB8VW4MVX62T810T762PRWB6,45
1367,5777,821548,instructions,"[{""page_index"":0,""viewing_time"":2129},{""page_index"":1,""viewing_time"":2287},{""page_index"":2,""viewing_time"":1360}]",A3R0TV3F8VOQPW,3M0BCWMB8VW4MVX62T810T762PRWB6,45
1369,10794,885118,instructions,"[{""page_index"":0,""viewing_time"":7233},{""page_index"":1,""viewing_time"":2183},{""page_index"":2,""viewing_time"":1377}]",A3R0TV3F8VOQPW,3M0BCWMB8VW4MVX62T810T762PRWB6,45
1392,193924,193925,instructions,"[{""page_index"":0,""viewing_time"":57095},{""page_index"":1,""viewing_time"":50242},{""page_index"":0,""viewing_time"":16224},{""page_index"":1,""viewing_time"":2070},{""page_index"":2,""viewing_time"":47248},{""page_index"":3,""viewing_time"":21044}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1394,39060,300792,instructions,"[{""page_index"":0,""viewing_time"":7783},{""page_index"":1,""viewing_time"":7307},{""page_index"":2,""viewing_time"":12510},{""page_index"":3,""viewing_time"":11460}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1396,63999,411444,instructions,"[{""page_index"":0,""viewing_time"":17067},{""page_index"":1,""viewing_time"":19061},{""page_index"":2,""viewing_time"":11337},{""page_index"":3,""viewing_time"":16534}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1398,14049,464290,instructions,"[{""page_index"":0,""viewing_time"":4080},{""page_index"":1,""viewing_time"":1040},{""page_index"":2,""viewing_time"":6297},{""page_index"":3,""viewing_time"":2631}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1400,6100,500384,instructions,"[{""page_index"":0,""viewing_time"":2292},{""page_index"":1,""viewing_time"":946},{""page_index"":2,""viewing_time"":2152},{""page_index"":3,""viewing_time"":709}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1402,30424,547516,instructions,"[{""page_index"":0,""viewing_time"":2945},{""page_index"":1,""viewing_time"":3523},{""page_index"":0,""viewing_time"":4525},{""page_index"":1,""viewing_time"":12808},{""page_index"":2,""viewing_time"":3459},{""page_index"":3,""viewing_time"":3163}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1404,66441,627086,instructions,"[{""page_index"":0,""viewing_time"":23928},{""page_index"":1,""viewing_time"":18099},{""page_index"":2,""viewing_time"":7869},{""page_index"":3,""viewing_time"":16544}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1406,15634,728227,instructions,"[{""page_index"":0,""viewing_time"":8695},{""page_index"":1,""viewing_time"":2752},{""page_index"":2,""viewing_time"":2185},{""page_index"":3,""viewing_time"":2001}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1408,71038,820067,instructions,"[{""page_index"":0,""viewing_time"":15136},{""page_index"":1,""viewing_time"":15085},{""page_index"":2,""viewing_time"":6636},{""page_index"":1,""viewing_time"":12675},{""page_index"":2,""viewing_time"":18601},{""page_index"":3,""viewing_time"":2905}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1410,22766,881738,instructions,"[{""page_index"":0,""viewing_time"":2702},{""page_index"":1,""viewing_time"":2217},{""page_index"":2,""viewing_time"":7604},{""page_index"":3,""viewing_time"":10242}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1412,18513,923972,instructions,"[{""page_index"":0,""viewing_time"":14636},{""page_index"":1,""viewing_time"":1149},{""page_index"":2,""viewing_time"":750},{""page_index"":3,""viewing_time"":1977}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1414,4717,969808,instructions,"[{""page_index"":0,""viewing_time"":1993},{""page_index"":1,""viewing_time"":1114},{""page_index"":2,""viewing_time"":800},{""page_index"":3,""viewing_time"":810}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1416,81712,1077535,instructions,"[{""page_index"":0,""viewing_time"":15107},{""page_index"":1,""viewing_time"":17415},{""page_index"":2,""viewing_time"":30778},{""page_index"":3,""viewing_time"":18412}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1418,23920,1147293,instructions,"[{""page_index"":0,""viewing_time"":4542},{""page_index"":1,""viewing_time"":759},{""page_index"":2,""viewing_time"":16737},{""page_index"":3,""viewing_time"":1881}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1420,31563,1211189,instructions,"[{""page_index"":0,""viewing_time"":26245},{""page_index"":1,""viewing_time"":1643},{""page_index"":2,""viewing_time"":2056},{""page_index"":3,""viewing_time"":1619}]",A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1443,405311,405313,instructions,"[{""page_index"":0,""viewing_time"":53591},{""page_index"":1,""viewing_time"":129455},{""page_index"":2,""viewing_time"":222264}]",A3SLGR0PAGUTAW,336YQZE83VE6S3MJXHB1O95NUROM51,47
1445,223449,729820,instructions,"[{""page_index"":0,""viewing_time"":50417},{""page_index"":1,""viewing_time"":86044},{""page_index"":2,""viewing_time"":86987}]",A3SLGR0PAGUTAW,336YQZE83VE6S3MJXHB1O95NUROM51,47
1447,10797,822572,instructions,"[{""page_index"":0,""viewing_time"":5970},{""page_index"":1,""viewing_time"":1998},{""page_index"":2,""viewing_time"":2828}]",A3SLGR0PAGUTAW,336YQZE83VE6S3MJXHB1O95NUROM51,47
1470,102866,102867,instructions,"[{""page_index"":0,""viewing_time"":42314},{""page_index"":1,""viewing_time"":38324},{""page_index"":2,""viewing_time"":22227}]",A3V9JE45AO02Q8,3FE2ERCCZX8YLGPEUCZSEJZ9GR4OP4,48
1472,68677,217655,instructions,"[{""page_index"":0,""viewing_time"":9123},{""page_index"":1,""viewing_time"":32454},{""page_index"":2,""viewing_time"":14683},{""page_index"":1,""viewing_time"":11586},{""page_index"":2,""viewing_time"":830}]",A3V9JE45AO02Q8,3FE2ERCCZX8YLGPEUCZSEJZ9GR4OP4,48
1474,12350,300761,instructions,"[{""page_index"":0,""viewing_time"":9459},{""page_index"":1,""viewing_time"":1040},{""page_index"":2,""viewing_time"":1850}]",A3V9JE45AO02Q8,3FE2ERCCZX8YLGPEUCZSEJZ9GR4OP4,48
1497,148044,148046,instructions,"[{""page_index"":0,""viewing_time"":46775},{""page_index"":1,""viewing_time"":49748},{""page_index"":2,""viewing_time"":28993},{""page_index"":3,""viewing_time"":22528}]",A5TI9UQEPLNWI,3D8YOU6S9EKLOFR6B2CS7P0H382U6H,49
1520,190373,190374,instructions,"[{""page_index"":0,""viewing_time"":64119},{""page_index"":1,""viewing_time"":103757},{""page_index"":2,""viewing_time"":22496}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1522,74027,345638,instructions,"[{""page_index"":0,""viewing_time"":46956},{""page_index"":1,""viewing_time"":12082},{""page_index"":2,""viewing_time"":14989}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1524,5216,605942,instructions,"[{""page_index"":0,""viewing_time"":2250},{""page_index"":1,""viewing_time"":972},{""page_index"":2,""viewing_time"":1992}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1526,7472,662783,instructions,"[{""page_index"":0,""viewing_time"":4454},{""page_index"":1,""viewing_time"":991},{""page_index"":2,""viewing_time"":2025}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1528,17919,723254,instructions,"[{""page_index"":0,""viewing_time"":8061},{""page_index"":1,""viewing_time"":1209},{""page_index"":2,""viewing_time"":8648}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1530,4423,769670,instructions,"[{""page_index"":0,""viewing_time"":1670},{""page_index"":1,""viewing_time"":832},{""page_index"":2,""viewing_time"":1920}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1532,11087,792470,instructions,"[{""page_index"":0,""viewing_time"":1710},{""page_index"":1,""viewing_time"":1112},{""page_index"":2,""viewing_time"":8264}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1534,15389,822446,instructions,"[{""page_index"":0,""viewing_time"":11267},{""page_index"":1,""viewing_time"":1681},{""page_index"":2,""viewing_time"":2440}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1536,5095,912901,instructions,"[{""page_index"":0,""viewing_time"":1582},{""page_index"":1,""viewing_time"":1072},{""page_index"":2,""viewing_time"":2440}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1538,9622,939845,instructions,"[{""page_index"":0,""viewing_time"":1604},{""page_index"":1,""viewing_time"":2441},{""page_index"":2,""viewing_time"":5576}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1540,25554,1113496,instructions,"[{""page_index"":0,""viewing_time"":10935},{""page_index"":1,""viewing_time"":2128},{""page_index"":2,""viewing_time"":12481}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1542,4699,1257792,instructions,"[{""page_index"":0,""viewing_time"":2186},{""page_index"":1,""viewing_time"":749},{""page_index"":2,""viewing_time"":1764}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1544,11529,1295949,instructions,"[{""page_index"":0,""viewing_time"":8798},{""page_index"":1,""viewing_time"":850},{""page_index"":2,""viewing_time"":1881}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1546,4473,1314618,instructions,"[{""page_index"":0,""viewing_time"":1947},{""page_index"":1,""viewing_time"":680},{""page_index"":2,""viewing_time"":1846}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1548,5045,1428412,instructions,"[{""page_index"":0,""viewing_time"":1829},{""page_index"":1,""viewing_time"":1221},{""page_index"":2,""viewing_time"":1994}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1550,4393,1454269,instructions,"[{""page_index"":0,""viewing_time"":1343},{""page_index"":1,""viewing_time"":888},{""page_index"":2,""viewing_time"":2161}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1552,5527,1470037,instructions,"[{""page_index"":0,""viewing_time"":2301},{""page_index"":1,""viewing_time"":1161},{""page_index"":2,""viewing_time"":2064}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1554,4077,1486117,instructions,"[{""page_index"":0,""viewing_time"":1324},{""page_index"":1,""viewing_time"":681},{""page_index"":2,""viewing_time"":2072}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1556,4409,1504694,instructions,"[{""page_index"":0,""viewing_time"":1607},{""page_index"":1,""viewing_time"":912},{""page_index"":2,""viewing_time"":1889}]",A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
