A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,initialized,0,,1495051356663
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,window_resize,1,"[1600, 809]",1495051356664
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,210407,off,1495051567071
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,1,on,1495051567072
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,87508,off,1495051654580
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,0,on,1495051654580
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,62327,off,1495051716907
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,0,on,1495051716907
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,140201,off,1495051857108
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,1,on,1495051857109
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,31686,off,1495051888795
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,0,on,1495051888795
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,50682,off,1495051939477
A1ISXRQO8ZQKPE:369J354OFDA2JXQBRXNB3AZRXUOG6X,focus,0,on,1495051939477
A1OBB3PWYWK9KK:3KRVW3HTZNL7Y5KU9DO9HKFGB5YMSY,initialized,0,,1495051344256
A1OBB3PWYWK9KK:3KRVW3HTZNL7Y5KU9DO9HKFGB5YMSY,window_resize,0,"[1366, 678]",1495051344256
A1OBB3PWYWK9KK:3KRVW3HTZNL7Y5KU9DO9HKFGB5YMSY,focus,72211,off,1495051416467
A1OBB3PWYWK9KK:3KRVW3HTZNL7Y5KU9DO9HKFGB5YMSY,focus,0,on,1495051416467
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,initialized,0,,1495051792167
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,window_resize,0,"[1366, 678]",1495051792167
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,7844,off,1495051800011
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,4023,on,1495051804034
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,1576,off,1495051805610
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,6139,on,1495051811749
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,86781,off,1495051898530
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,3400,on,1495051901930
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,46204,off,1495051948134
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,10357,on,1495051958491
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,52297,off,1495052010788
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,25288,on,1495052036076
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,19437,off,1495052055513
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,1,on,1495052055514
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,9206,off,1495052064720
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,22093,on,1495052086813
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,11832,off,1495052098645
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,0,on,1495052098645
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,39957,off,1495052138602
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,0,on,1495052138602
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,30252,off,1495052168854
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,8020,on,1495052176874
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,18647,off,1495052195521
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,16993,on,1495052212514
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,8255,off,1495052220769
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,0,on,1495052220769
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,61635,off,1495052282404
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,1,on,1495052282405
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,33067,off,1495052315472
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,0,on,1495052315472
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,952,off,1495052316424
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,31171,on,1495052347595
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,50597,off,1495052398192
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,0,on,1495052398192
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,77249,off,1495052475441
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,43582,on,1495052519023
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,81103,off,1495052600126
A24Z8V5IV2VJ8F:3HQUKB7LNFEWGI537MWXL10IL8IHHZ,focus,20748,on,1495052620874
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,initialized,0,,1495051789064
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,window_resize,1,"[1360, 622]",1495051789065
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,563,on,1495051789628
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,121787,off,1495051911415
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,0,on,1495051911415
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,56558,off,1495051967973
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,1,on,1495051967974
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,241732,off,1495052209706
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,19860,on,1495052229566
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,40850,off,1495052270416
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,3110,on,1495052273526
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,window_resize,10696,"[1360, 233]",1495052284222
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,3116,off,1495052287338
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,window_resize,97021,"[1360, 622]",1495052384359
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,4161,on,1495052388520
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,38760,off,1495052427280
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,223255,on,1495052650535
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,85270,off,1495052735805
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,4086,on,1495052739891
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,2434,off,1495052742325
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,19556,on,1495052761881
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,191180,off,1495052953061
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,35774,on,1495052988835
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,41837,off,1495053030672
A2CMSEHTB3NQS9:32M8BPYGATMICHLCTYW00DPW6LKGIS,focus,1558,on,1495053032230
A2WC2NO555XU3J:33M4IA01QG16R2JL8VQD2RQIW7YRXY,initialized,0,,1495049027748
A2WC2NO555XU3J:33M4IA01QG16R2JL8VQD2RQIW7YRXY,window_resize,0,"[1024, 768]",1495049027748
A2WC2NO555XU3J:33M4IA01QG16R2JL8VQD2RQIW7YRXY,focus,3404,off,1495049031152
A2WC2NO555XU3J:33M4IA01QG16R2JL8VQD2RQIW7YRXY,focus,3387,on,1495049034539
A2WC2NO555XU3J:33M4IA01QG16R2JL8VQD2RQIW7YRXY,window_resize,1483,"[1920, 989]",1495049036022
A2WC2NO555XU3J:33M4IA01QG16R2JL8VQD2RQIW7YRXY,focus,82798,off,1495049118820
