A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,initialized,0,,1491512419485
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,window_resize,0,"[1142, 865]",1491512419485
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,257774,off,1491512677259
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,0,on,1491512677259
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,131080,off,1491512808339
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,0,on,1491512808339
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,50143,off,1491512858482
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,0,on,1491512858482
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,49703,off,1491512908185
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,1,on,1491512908186
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,31455,off,1491512939641
A110JBKYAC0WAW:37C0GNLMHF3Z7DGKP7M3XPWUJYWD6Z,focus,1,on,1491512939642
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,initialized,0,,1491511318604
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,window_resize,0,"[1024, 768]",1491511318604
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,window_resize,391,"[1920, 989]",1491511318995
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,173581,off,1491511492576
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,3,on,1491511492579
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,28743,off,1491511521322
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,3,on,1491511521325
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,15425,off,1491511536750
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,2,on,1491511536752
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,24244,off,1491511560996
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,5,on,1491511561001
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,69831,off,1491511630832
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,73007,on,1491511703839
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,36884,off,1491511740723
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,24281,on,1491511765004
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,70968,off,1491511835972
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,14648,on,1491511850620
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,39445,off,1491511890065
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,23452,on,1491511913517
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,22260,off,1491511935777
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,24085,on,1491511959862
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,27897,off,1491511987759
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,14111,on,1491512001870
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,937,off,1491512002807
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,10130,on,1491512012937
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,18891,off,1491512031828
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,6885,on,1491512038713
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,1153,off,1491512039866
A12R2U6TBB3OOG:3KWTYT08703MML4YX5AMOWQZWCN5LR,focus,19514,on,1491512059380
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,initialized,0,,1491511243011
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,window_resize,0,"[1024, 768]",1491511243011
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,13070,off,1491511256081
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,45954,on,1491511302035
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,27748,off,1491511329783
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,17092,on,1491511346875
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,217981,off,1491511564856
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,1,on,1491511564857
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,66229,off,1491511631086
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,30666,on,1491511661752
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,window_resize,17576,"[1181, 768]",1491511679328
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,325970,off,1491512005298
A16ANYLVNPKCVG:3URFVVM165INCPBHD7934NTDA2NZUL,focus,42182,on,1491512047480
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,initialized,0,,1491511282215
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,window_resize,0,"[1024, 650]",1491511282215
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,18414,on,1491511300629
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,window_resize,2743,"[1366, 666]",1491511303372
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,368,off,1491511303740
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,11558,on,1491511315298
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,117470,off,1491511432768
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,4979,on,1491511437747
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,151497,off,1491511589244
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,2249,on,1491511591493
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,162739,off,1491511754232
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,3152,on,1491511757384
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,119609,off,1491511876993
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,1646,on,1491511878639
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,144399,off,1491512023038
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,3657,on,1491512026695
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,109878,off,1491512136573
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,798,on,1491512137371
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,90980,off,1491512228351
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,3019,on,1491512231370
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,104855,off,1491512336225
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,2401,on,1491512338626
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,81871,off,1491512420497
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,1060,on,1491512421557
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,9114,off,1491512430671
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,8141,on,1491512438812
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,57361,off,1491512496173
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,1456,on,1491512497629
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,24325,off,1491512521954
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,1748,on,1491512523702
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,18063,off,1491512541765
A189V9652OVX56:354P56DE9K3OD2D757MKY2IQFCQ7SM,focus,2075,on,1491512543840
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,initialized,0,,1491511335120
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,window_resize,0,"[1024, 768]",1491511335120
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,229514,off,1491511564634
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,3242,on,1491511567876
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,20230,off,1491511588106
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,2281,on,1491511590387
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,2758,off,1491511593145
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,3352,on,1491511596497
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,30968,off,1491511627465
A19134KP9PBNXT:3HL8HNGX451JNGWEEKK55ZQHLCKF9N,focus,5,on,1491511627470
