A105Q9KX0PVR4N:3KGTPGBS6XLX6E85O00PHCJ6QX42U5,params,"{u'info_cost': 2.8, u'PR_type': 2}"
A105Q9KX0PVR4N:3KGTPGBS6XLX6E85O00PHCJ6QX42U5,final_bonus,1.42
A10XW6SNPNQX16:3TYCR1GOTCJKTZON4TH2D0XUYF8ZLE,params,"{u'info_cost': 1.6, u'PR_type': 1}"
A10XW6SNPNQX16:3TYCR1GOTCJKTZON4TH2D0XUYF8ZLE,final_bonus,2.22
A125KW9P18V5Z1:338JKRMM26ZH6VXP1GM54FDE8DVAHK,params,"{u'info_cost': 0.01, u'PR_type': 1}"
A125KW9P18V5Z1:338JKRMM26ZH6VXP1GM54FDE8DVAHK,final_bonus,2.2920000000000003
A1295RHU5X5GTX:3PMBY0YE273CK4C4NIU4XT5EP36C9W,params,"{u'info_cost': 1.6, u'PR_type': 0}"
A1295RHU5X5GTX:3PMBY0YE273CK4C4NIU4XT5EP36C9W,final_bonus,1.32
A12HZGOZQD5YK7:3IX2EGZR7BJ5WIEWRRBCBII3L9MRJD,params,"{u'info_cost': 2.8, u'PR_type': 2}"
A12HZGOZQD5YK7:3IX2EGZR7BJ5WIEWRRBCBII3L9MRJD,final_bonus,0.76
A12PE8K7GG1EO6:3XIQGXAUMC8W9JZ6ZHS7XAZIVV67XH,params,"{u'info_cost': 2.8, u'PR_type': 0}"
A12VQHPT0YHMIS:3M81GAB8A0JZ2Y1KQK9V84PLHIABQA,params,"{u'info_cost': 1.6, u'PR_type': 2}"
A12VQHPT0YHMIS:3M81GAB8A0JZ2Y1KQK9V84PLHIABQA,final_bonus,1.9000000000000001
A13I8ASC3JQ04P:36V4Q8R5ZK0VLP5HH9Z4MK0FTHDMQ9,params,"{u'info_cost': 2.8, u'PR_type': 1}"
A13I8ASC3JQ04P:36V4Q8R5ZK0VLP5HH9Z4MK0FTHDMQ9,final_bonus,0.8800000000000001
A13WFFPE9L1QAB:3G0WWMR1UVK137QHTAE4ZZPFY7PNQC,params,"{u'info_cost': 2.8, u'PR_type': 2}"
A13WFFPE9L1QAB:3G0WWMR1UVK137QHTAE4ZZPFY7PNQC,final_bonus,0.38
A14VY6QXKBLC0D:32M8BPYGATMICHLCTYW00DPW6LMGIU,params,"{u'info_cost': 1.6, u'PR_type': 1}"
A14VY6QXKBLC0D:32M8BPYGATMICHLCTYW00DPW6LMGIU,final_bonus,1.3800000000000001
A14WLAP6TCEKO0:3YT88D1N08Y8O0ZCYMASUZF0UKD3KR,params,"{u'info_cost': 0.01, u'PR_type': 0}"
A14WLAP6TCEKO0:3YT88D1N08Y8O0ZCYMASUZF0UKD3KR,final_bonus,1.6920000000000002
A15J9THRK9QHZC:3EJPLAJKEMG2AELGHPB0OHFX8KM6ZG,params,"{u'info_cost': 2.8, u'PR_type': 0}"
A15J9THRK9QHZC:3EJPLAJKEMG2AELGHPB0OHFX8KM6ZG,final_bonus,1.42
A17PAQSQ74L915:3ERET4BTVM9U32OSFVB2LCIMUCF9K6,params,"{u'info_cost': 1.6, u'PR_type': 0}"
A17PAQSQ74L915:3ERET4BTVM9U32OSFVB2LCIMUCF9K6,final_bonus,1.6600000000000001
A17TX7CGJTHXAM:3AWETUDC92SI3YGHJQKPLK52HBNZI9,params,"{u'info_cost': 2.8, u'PR_type': 0}"
A17TX7CGJTHXAM:3AWETUDC92SI3YGHJQKPLK52HBNZI9,final_bonus,2.1
A18JN79AHDB8PD:38F5OAUN5NCZNTZRUDALUOBO75P7HQ,params,"{u'info_cost': 0.01, u'PR_type': 1}"
A18JN79AHDB8PD:38F5OAUN5NCZNTZRUDALUOBO75P7HQ,final_bonus,0.4965
A192MH226Q1NT4:3D3VGR7TA0FUB4C7O6JPVB1EPC03RD,params,"{u'info_cost': 2.8, u'PR_type': 1}"
A1C6NTK19FBQO0:3TY7ZAOG5FKC780FFZS9S1HTR8LK05,params,"{u'info_cost': 2.8, u'PR_type': 0}"
A1C6NTK19FBQO0:3TY7ZAOG5FKC780FFZS9S1HTR8LK05,final_bonus,0
A1DJBDVXF6Z1KK:3TXMY6UCAEOIC3TQ4K5QJOV3Z3ACQI,params,"{u'info_cost': 2.8, u'PR_type': 1}"
A1DJBDVXF6Z1KK:3TXMY6UCAEOIC3TQ4K5QJOV3Z3ACQI,final_bonus,1.29
A1DQ4MAROY4HIJ:3EICBYG644W1QGPD9ULHMNJHL8JCJS,params,"{u'info_cost': 1.6, u'PR_type': 0}"
A1DQ4MAROY4HIJ:3EICBYG644W1QGPD9ULHMNJHL8JCJS,final_bonus,0.82
A1EKUJGMFDI1RZ:34HJIJKLP5W7M7CSX4TI6DINOI94VS,params,"{u'info_cost': 1.6, u'PR_type': 2}"
A1EKUJGMFDI1RZ:34HJIJKLP5W7M7CSX4TI6DINOI94VS,final_bonus,1.4500000000000002
A1FUR4UJ0S46W6:3L4PIM1GQTGVR79VDRCFL5XRYD1RYD,params,"{u'info_cost': 1.6, u'PR_type': 1}"
A1FUR4UJ0S46W6:3L4PIM1GQTGVR79VDRCFL5XRYD1RYD,final_bonus,1.2800000000000002
A1HFRP0CYB6IGF:3JMSRU9HQIUPE99LMA5VFZUE172EV7,params,"{u'info_cost': 1.6, u'PR_type': 2}"
A1HFRP0CYB6IGF:3JMSRU9HQIUPE99LMA5VFZUE172EV7,final_bonus,1.46
A1HGSSITI7GRQS:33PPUNGG385VWXJ09DEYZC6T47YRZX,params,"{u'info_cost': 2.8, u'PR_type': 0}"
A1HGSSITI7GRQS:33PPUNGG385VWXJ09DEYZC6T47YRZX,final_bonus,0.25
A1HXZLVIVK5HJE:3C8HJ7UOP7U4ZH6845IHDDCJYK6ZMO,params,"{u'info_cost': 0.01, u'PR_type': 2}"
