A2TY9UFU76QU6K:3IAEQB9FMEKX1SVQGPZ7VJV78ODWDK,final_bonus,1.03
A3135Y3RMFC3PK:3RYC5T2D73T1ITHUM4GW8E4FUSYPRL,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
A3135Y3RMFC3PK:3RYC5T2D73T1ITHUM4GW8E4FUSYPRL,final_bonus,2.0500000000000003
A319NJPBZ1Z57M:3II4UPYCOJ7SHVZ44G013UDLKNWDQX,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
A31JJT3IP69MZ3:35DR22AR5DKE80YJX5PHKTN2QDU3XM,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
A31JJT3IP69MZ3:35DR22AR5DKE80YJX5PHKTN2QDU3XM,final_bonus,1.9350000000000003
A37WXDYYT7RCZ0:358UUM7WRZ3CCNDUQIMF8SDUUYT7RX,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
A37WXDYYT7RCZ0:358UUM7WRZ3CCNDUQIMF8SDUUYT7RX,final_bonus,2.2600000000000002
A3QPXVR380M413:3HL8HNGX451JNGWEEKK55ZQHM069FG,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
A3QPXVR380M413:3HL8HNGX451JNGWEEKK55ZQHM069FG,final_bonus,1.9350000000000003
A8RDXT4ZILHQT:32EYX73OY09EAYPQ3QFQIKRE29QRUJ,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
A8RDXT4ZILHQT:32EYX73OY09EAYPQ3QFQIKRE29QRUJ,final_bonus,1.6550000000000002
AA402T4YY1S7N:3VP0C6EFSGW2B7MX20L6GFJOT0AM6P,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
AA402T4YY1S7N:3VP0C6EFSGW2B7MX20L6GFJOT0AM6P,final_bonus,0
AA4KKLIU4C3NY:35DR22AR5DKE80YJX5PHKTN2QDS3XK,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
AA4KKLIU4C3NY:35DR22AR5DKE80YJX5PHKTN2QDS3XK,final_bonus,1.62
ABX5OQLR6UNBC:3ZAZR5XV01IRQVUHRGO3AH774Q2ZCA,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
ABX5OQLR6UNBC:3ZAZR5XV01IRQVUHRGO3AH774Q2ZCA,final_bonus,1.77
AEHRL61KFSZ73:386CSBG1OZMTWMKPUTSNXO3T3176QW,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
ANDT8L0OMD5K3:3DL65MZB8DFTF03LVTAQP76PGKVECL,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
ANDT8L0OMD5K3:3DL65MZB8DFTF03LVTAQP76PGKVECL,final_bonus,2.02
AUY0EZC3XDJZJ:3D8YOU6S9EKLOFR6B2CS7P0I6MCU6O,params,"{u'creationDate': u'Sat Apr 29 20:23:04 2017', u'conditions': {}}"
AUY0EZC3XDJZJ:3D8YOU6S9EKLOFR6B2CS7P0I6MCU6O,final_bonus,1.6550000000000002
