A10ZOUOZZ3EOAJ:3ZOTGHDK5IBVY856MT3M9O4K3BBOSK,initialized,0,,1488084520275
A10ZOUOZZ3EOAJ:3ZOTGHDK5IBVY856MT3M9O4K3BBOSK,window_resize,0,"[1366, 677]",1488084520275
A10ZOUOZZ3EOAJ:3ZOTGHDK5IBVY856MT3M9O4K3BBOSK,focus,264520,off,1488084784795
A10ZOUOZZ3EOAJ:3ZOTGHDK5IBVY856MT3M9O4K3BBOSK,focus,1,on,1488084784796
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,initialized,0,,1488084144178
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,window_resize,0,"[1024, 768]",1488084144178
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,52011,off,1488084196189
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,1,on,1488084196190
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,62435,off,1488084258625
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,0,on,1488084258625
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,58125,off,1488084316750
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,49134,on,1488084365884
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,38126,off,1488084404010
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,7542,on,1488084411552
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,2160,off,1488084413712
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,10858,on,1488084424570
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,27509,off,1488084452079
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,54450,on,1488084506529
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,25244,off,1488084531773
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,69069,on,1488084600842
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,35730,off,1488084636572
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,67712,on,1488084704284
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,4035,off,1488084708319
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,9326,on,1488084717645
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,29011,off,1488084746656
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,55071,on,1488084801727
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,3820,off,1488084805547
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,1083,on,1488084806630
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,22472,off,1488084829102
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,50959,on,1488084880061
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,3669,off,1488084883730
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,85502,on,1488084969232
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,39133,off,1488085008365
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,27968,on,1488085036333
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,6604,off,1488085042937
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,6691,on,1488085049628
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,24819,off,1488085074447
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,22025,on,1488085096472
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,18881,off,1488085115353
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,60230,on,1488085175583
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,19504,off,1488085195087
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,44237,on,1488085239324
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,30678,off,1488085270002
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,51202,on,1488085321204
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,3921,off,1488085325125
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,6331,on,1488085331456
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,18537,off,1488085349993
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,37231,on,1488085387224
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,4129,off,1488085391353
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,13618,on,1488085404971
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,19559,off,1488085424530
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,0,off,1488085424530
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,49209,on,1488085473739
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,668,off,1488085474407
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,28399,on,1488085502806
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,42358,off,1488085545164
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,75874,on,1488085621038
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,2526,off,1488085623564
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,25529,on,1488085649093
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,50015,off,1488085699108
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,58631,on,1488085757739
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,1959,off,1488085759698
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,11025,on,1488085770723
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,17133,off,1488085787856
A142ZRU284W9O:3X31TUMD7XMNY33FWI8AL6DHI6U1LX,focus,17348,on,1488085805204
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,initialized,0,,1488084156562
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,window_resize,0,"[1229, 922]",1488084156562
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,296,on,1488084156858
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,223729,off,1488084380587
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,4336,on,1488084384923
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,40610,off,1488084425533
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,3289,on,1488084428822
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,22578,off,1488084451400
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,3258,on,1488084454658
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,18475,off,1488084473133
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,2379,on,1488084475512
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,87832,off,1488084563344
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,1758,on,1488084565102
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,238744,off,1488084803846
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,window_resize,407,"[1229, 893]",1488084804253
A14ADQ7RUN6TDY:3JV9LGBJWTES83WFRT95KALHF0HGOS,focus,2753,on,1488084807006
